issue_month,grade,purpose,total_cnt,bad_rate
2017-01-01,A,major_purchase,112,0.0
2017-01-01,A,medical,65,3.076923076923077
2017-01-01,A,other,199,3.5175879396984926
2017-01-01,A,small_business,40,2.5
2017-01-01,A,vacation,39,2.564102564102564
2017-01-01,B,car,101,6.9306930693069315
2017-01-01,B,credit_card,2487,6.915963007639727
2017-01-01,B,debt_consolidation,5188,7.131842713955281
2017-01-01,B,home_improvement,598,6.354515050167224
2017-01-01,B,major_purchase,186,6.451612903225806
2017-01-01,B,medical,119,6.722689075630252
2017-01-01,B,moving,67,8.955223880597014
2017-01-01,B,other,497,8.249496981891348
2017-01-01,B,small_business,86,6.976744186046512
2017-01-01,B,vacation,73,4.10958904109589
2017-01-01,C,car,114,6.140350877192982
2017-01-01,C,credit_card,2077,12.710640346653829
2017-01-01,C,debt_consolidation,6611,12.645590682196339
2017-01-01,C,home_improvement,665,11.729323308270677
2017-01-01,C,house,41,19.51219512195122
2017-01-01,C,major_purchase,216,12.5
2017-01-01,C,medical,146,15.068493150684931
2017-01-01,C,moving,85,8.235294117647058
2017-01-01,C,other,720,13.333333333333334
2017-01-01,C,small_business,139,12.23021582733813
2017-01-01,C,vacation,67,11.940298507462686
2017-01-01,D,car,43,16.27906976744186
2017-01-01,D,credit_card,588,19.727891156462583
2017-01-01,D,debt_consolidation,2857,19.74098704935247
2017-01-01,D,home_improvement,271,22.14022140221402
2017-01-01,D,major_purchase,92,29.347826086956523
2017-01-01,D,medical,62,24.193548387096776
2017-01-01,D,moving,41,34.146341463414636
2017-01-01,D,other,341,14.95601173020528
2017-01-01,D,small_business,79,17.72151898734177
2017-01-01,D,vacation,32,25.0
2017-01-01,E,credit_card,215,24.651162790697676
2017-01-01,E,debt_consolidation,1115,27.17488789237668
2017-01-01,E,home_improvement,103,15.53398058252427
2017-01-01,E,major_purchase,36,13.88888888888889
2017-01-01,E,other,154,26.623376623376622
2017-01-01,E,small_business,38,23.684210526315788
2017-01-01,F,credit_card,61,24.59016393442623
2017-01-01,F,debt_consolidation,374,32.62032085561498
2017-01-01,F,home_improvement,31,38.70967741935484
2017-01-01,F,other,54,38.88888888888889
2017-01-01,G,debt_consolidation,109,35.77981651376147
2017-02-01,A,car,69,1.4492753623188406
2017-02-01,A,credit_card,1281,2.810304449648712
2017-02-01,A,debt_consolidation,1936,2.427685950413223
2017-02-01,A,home_improvement,440,2.727272727272727
2017-02-01,A,major_purchase,97,5.154639175257731
2017-02-01,A,medical,73,8.21917808219178
2017-02-01,A,other,226,4.424778761061947
2017-02-01,A,small_business,38,2.631578947368421
2017-02-01,A,vacation,36,2.7777777777777777
2017-02-01,B,car,102,8.823529411764707
2017-02-01,B,credit_card,2171,6.54076462459696
2017-02-01,B,debt_consolidation,4344,7.780847145488029
2017-02-01,B,home_improvement,564,6.382978723404255
2017-02-01,B,major_purchase,187,6.417112299465241
2017-02-01,B,medical,111,8.108108108108109
2017-02-01,B,moving,58,10.344827586206897
2017-02-01,B,other,426,5.39906103286385
2017-02-01,B,small_business,74,12.162162162162163
2017-02-01,B,vacation,79,13.924050632911392
2017-02-01,C,car,97,7.216494845360824
2017-02-01,C,credit_card,1944,11.934156378600823
2017-02-01,C,debt_consolidation,5977,12.113100217500419
2017-02-01,C,home_improvement,651,12.442396313364055
2017-02-01,C,house,49,12.244897959183673
2017-02-01,C,major_purchase,196,13.77551020408163
2017-02-01,C,medical,136,17.647058823529413
2017-02-01,C,moving,69,20.28985507246377
2017-02-01,C,other,614,12.37785016286645
2017-02-01,C,small_business,132,12.878787878787879
2017-02-01,C,vacation,72,25.0
2017-02-01,D,car,38,21.052631578947366
2017-02-01,D,credit_card,450,18.666666666666668
2017-02-01,D,debt_consolidation,2016,19.49404761904762
2017-02-01,D,home_improvement,212,18.39622641509434
2017-02-01,D,major_purchase,79,13.924050632911392
2017-02-01,D,medical,40,25.0
2017-02-01,D,other,293,16.723549488054605
2017-02-01,D,small_business,58,27.586206896551722
2017-02-01,E,credit_card,186,25.806451612903224
2017-02-01,E,debt_consolidation,951,24.395373291272346
2017-02-01,E,home_improvement,105,26.666666666666668
2017-02-01,E,major_purchase,42,26.190476190476193
2017-02-01,E,other,127,13.385826771653544
2017-02-01,F,credit_card,56,23.214285714285715
2017-02-01,F,debt_consolidation,338,31.65680473372781
2017-02-01,F,other,55,36.36363636363637
2017-02-01,G,debt_consolidation,88,35.22727272727273
2017-03-01,A,car,102,1.9607843137254901
2017-03-01,A,credit_card,1861,2.7941966684578183
2017-03-01,A,debt_consolidation,2793,3.186537773003938
2017-03-01,A,home_improvement,635,2.5196850393700787
2017-03-01,A,major_purchase,171,2.3391812865497075
2017-03-01,A,medical,95,3.1578947368421053
2017-03-01,A,other,324,2.1604938271604937
2017-03-01,A,small_business,48,8.333333333333332
2017-03-01,A,vacation,55,0.0
2017-03-01,B,car,150,2.0
2017-03-01,B,credit_card,2818,6.210078069552875
2017-03-01,B,debt_consolidation,5973,7.014900385066131
2017-03-01,B,home_improvement,883,7.021517553793885
2017-03-01,B,house,38,10.526315789473683
2017-03-01,B,major_purchase,249,4.417670682730924
2017-03-01,B,medical,164,8.536585365853659
2017-03-01,B,moving,79,6.329113924050633
2017-03-01,B,other,633,6.6350710900473935
2017-03-01,B,small_business,94,8.51063829787234
2017-03-01,B,vacation,103,7.766990291262135
2017-03-01,C,car,130,11.538461538461538
2017-03-01,C,credit_card,2479,12.303348124243646
2017-03-01,C,debt_consolidation,7596,11.808846761453397
2017-03-01,C,home_improvement,958,11.691022964509393
2017-03-01,C,house,44,13.636363636363635
2017-03-01,C,major_purchase,305,9.180327868852459
2017-03-01,C,medical,173,15.606936416184972
2017-03-01,C,moving,101,8.91089108910891
2017-03-01,C,other,797,11.041405269761606
2017-03-01,C,small_business,153,11.76470588235294
2017-03-01,C,vacation,126,11.904761904761903
2017-03-01,D,car,42,11.904761904761903
2017-03-01,D,credit_card,603,18.076285240464347
2017-03-01,D,debt_consolidation,2722,17.34019103600294
2017-03-01,D,home_improvement,288,12.847222222222221
2017-03-01,D,major_purchase,99,22.22222222222222
2017-03-01,D,medical,68,25.0
2017-03-01,D,moving,34,11.76470588235294
2017-03-01,D,other,352,16.193181818181817
2017-03-01,D,small_business,67,29.850746268656714
2017-03-01,D,vacation,37,29.72972972972973
2017-03-01,E,credit_card,216,25.925925925925924
2017-03-01,E,debt_consolidation,1093,23.513266239707228
2017-03-01,E,home_improvement,122,18.0327868852459
2017-03-01,E,major_purchase,48,31.25
2017-03-01,E,other,189,20.634920634920633
2017-03-01,E,small_business,37,24.324324324324326
2017-03-01,F,credit_card,67,29.850746268656714
2017-03-01,F,debt_consolidation,436,32.3394495412844
2017-03-01,F,home_improvement,34,38.23529411764706
2017-03-01,F,other,66,31.818181818181817
2017-03-01,G,debt_consolidation,115,38.26086956521739
2017-04-01,A,car,97,0.0
2017-04-01,A,credit_card,1306,2.5267993874425727
2017-04-01,A,debt_consolidation,2121,2.876001885902876
2017-04-01,A,home_improvement,624,3.3653846153846154
2017-04-01,A,major_purchase,146,1.36986301369863
2017-04-01,A,medical,77,0.0
2017-04-01,A,other,286,2.797202797202797
2017-04-01,A,small_business,35,0.0
2017-04-01,A,vacation,58,0.0
2017-04-01,B,car,110,6.363636363636363
2017-04-01,B,credit_card,2159,6.0676238999536825
2017-04-01,B,debt_consolidation,4438,6.534474988733664
2017-04-01,B,home_improvement,770,8.311688311688311
2017-04-01,B,major_purchase,221,5.88235294117647
2017-04-01,B,medical,142,7.746478873239436
2017-04-01,B,moving,64,7.8125
2017-04-01,B,other,585,6.666666666666667
2017-04-01,B,small_business,59,8.47457627118644
2017-04-01,B,vacation,81,9.876543209876543
2017-04-01,C,car,134,13.432835820895523
2017-04-01,C,credit_card,1889,12.175754367390153
2017-04-01,C,debt_consolidation,6139,11.793451702231634
2017-04-01,C,home_improvement,826,11.016949152542372
2017-04-01,C,house,43,9.30232558139535
2017-04-01,C,major_purchase,233,7.725321888412018
2017-04-01,C,medical,139,14.388489208633093
2017-04-01,C,moving,86,19.767441860465116
2017-04-01,C,other,759,11.989459815546773
2017-04-01,C,small_business,115,13.91304347826087
2017-04-01,C,vacation,83,9.63855421686747
2017-04-01,D,credit_card,503,15.109343936381709
2017-04-01,D,debt_consolidation,2139,17.90556334735858
2017-04-01,D,home_improvement,312,13.782051282051283
2017-04-01,D,major_purchase,75,12.0
2017-04-01,D,medical,47,14.893617021276595
2017-04-01,D,moving,33,15.151515151515152
2017-04-01,D,other,285,14.035087719298245
2017-04-01,D,small_business,61,26.229508196721312
2017-04-01,E,credit_card,181,19.88950276243094
2017-04-01,E,debt_consolidation,971,24.51081359423275
2017-04-01,E,home_improvement,125,21.6
2017-04-01,E,major_purchase,42,28.57142857142857
2017-04-01,E,medical,30,13.333333333333334
2017-04-01,E,other,145,22.06896551724138
2017-04-01,E,small_business,30,23.333333333333332
2017-04-01,F,credit_card,59,35.59322033898305
2017-04-01,F,debt_consolidation,325,32.61538461538461
2017-04-01,F,home_improvement,37,21.62162162162162
2017-04-01,F,other,51,31.372549019607842
2017-04-01,G,debt_consolidation,94,43.61702127659575
2017-05-01,A,car,121,3.3057851239669422
2017-05-01,A,credit_card,1671,2.214242968282466
2017-05-01,A,debt_consolidation,2844,3.0942334739803097
2017-05-01,A,home_improvement,793,3.6569987389659517
2017-05-01,A,major_purchase,200,4.0
2017-05-01,A,medical,110,3.6363636363636362
2017-05-01,A,moving,52,0.0
2017-05-01,A,other,338,3.5502958579881656
2017-05-01,A,small_business,64,9.375
2017-05-01,A,vacation,93,3.225806451612903
2017-05-01,B,car,128,4.6875
2017-05-01,B,credit_card,2752,7.340116279069768
2017-05-01,B,debt_consolidation,5880,6.63265306122449
2017-05-01,B,home_improvement,995,6.231155778894473
2017-05-01,B,major_purchase,268,4.104477611940299
2017-05-01,B,medical,169,6.508875739644971
2017-05-01,B,moving,96,13.541666666666666
2017-05-01,B,other,592,5.574324324324325
2017-05-01,B,small_business,84,15.476190476190476
2017-05-01,B,vacation,120,7.5
2017-05-01,C,car,155,9.67741935483871
2017-05-01,C,credit_card,2420,11.40495867768595
2017-05-01,C,debt_consolidation,7916,11.104092976250632
2017-05-01,C,home_improvement,1071,9.617180205415501
2017-05-01,C,house,57,8.771929824561402
2017-05-01,C,major_purchase,274,10.218978102189782
2017-05-01,C,medical,205,13.170731707317074
2017-05-01,C,moving,118,17.796610169491526
2017-05-01,C,other,854,10.889929742388759
2017-05-01,C,small_business,127,17.322834645669293
2017-05-01,C,vacation,142,11.971830985915492
2017-05-01,D,car,46,10.869565217391305
2017-05-01,D,credit_card,600,16.166666666666664
2017-05-01,D,debt_consolidation,2616,18.539755351681958
2017-05-01,D,home_improvement,315,14.920634920634921
2017-05-01,D,major_purchase,105,15.238095238095239
2017-05-01,D,medical,83,15.66265060240964
2017-05-01,D,moving,58,17.24137931034483
2017-05-01,D,other,349,17.478510028653297
2017-05-01,D,small_business,61,22.950819672131146
2017-05-01,D,vacation,42,21.428571428571427
2017-05-01,E,credit_card,211,18.009478672985782
2017-05-01,E,debt_consolidation,1059,22.568460812086872
2017-05-01,E,home_improvement,118,25.423728813559322
2017-05-01,E,major_purchase,34,20.588235294117645
2017-05-01,E,other,160,29.375
2017-05-01,E,small_business,38,28.947368421052634
2017-05-01,F,credit_card,64,31.25
2017-05-01,F,debt_consolidation,396,30.555555555555557
2017-05-01,F,home_improvement,37,21.62162162162162
2017-05-01,F,other,72,40.27777777777778
2017-05-01,G,debt_consolidation,158,28.48101265822785
2017-05-01,G,other,39,30.76923076923077
2017-06-01,A,car,122,1.639344262295082
2017-06-01,A,credit_card,1606,2.5529265255292652
2017-06-01,A,debt_consolidation,3273,2.2303696914146043
2017-06-01,A,home_improvement,795,2.3899371069182394
2017-06-01,A,house,36,5.555555555555555
2017-06-01,A,major_purchase,207,2.4154589371980677
2017-06-01,A,medical,153,4.57516339869281
2017-06-01,A,moving,58,6.896551724137931
2017-06-01,A,other,382,3.4031413612565444
2017-06-01,A,small_business,54,7.4074074074074066
2017-06-01,A,vacation,111,5.405405405405405
2017-06-01,B,car,152,5.263157894736842
2017-06-01,B,credit_card,2623,6.8623713305375516
2017-06-01,B,debt_consolidation,6237,5.788039121372455
2017-06-01,B,home_improvement,950,7.7894736842105265
2017-06-01,B,major_purchase,281,7.11743772241993
2017-06-01,B,medical,182,3.296703296703297
2017-06-01,B,moving,99,9.090909090909092
2017-06-01,B,other,720,6.805555555555555
2017-06-01,B,small_business,87,11.494252873563218
2017-06-01,B,vacation,150,8.666666666666668
2017-06-01,C,car,146,8.904109589041095
2017-06-01,C,credit_card,2334,10.154241645244216
2017-06-01,C,debt_consolidation,7801,10.088450198692476
2017-06-01,C,home_improvement,951,11.56677181913775
2017-06-01,C,house,48,8.333333333333332
2017-06-01,C,major_purchase,341,9.3841642228739
2017-06-01,C,medical,192,14.583333333333334
2017-06-01,C,moving,121,14.87603305785124
2017-06-01,C,other,878,10.592255125284739
2017-06-01,C,small_business,103,16.50485436893204
2017-06-01,C,vacation,151,6.622516556291391
2017-06-01,D,car,39,17.94871794871795
2017-06-01,D,credit_card,552,15.39855072463768
2017-06-01,D,debt_consolidation,2606,18.112049117421336
2017-06-01,D,home_improvement,304,13.157894736842104
2017-06-01,D,major_purchase,86,22.093023255813954
2017-06-01,D,medical,45,20.0
2017-06-01,D,moving,45,20.0
2017-06-01,D,other,378,15.343915343915343
2017-06-01,D,small_business,47,23.404255319148938
2017-06-01,D,vacation,58,18.96551724137931
2017-06-01,E,credit_card,190,21.052631578947366
2017-06-01,E,debt_consolidation,965,22.590673575129532
2017-06-01,E,home_improvement,105,22.857142857142858
2017-06-01,E,major_purchase,37,13.513513513513514
2017-06-01,E,other,154,22.727272727272727
2017-06-01,F,credit_card,68,25.0
2017-06-01,F,debt_consolidation,355,30.704225352112672
2017-06-01,F,home_improvement,39,25.64102564102564
2017-06-01,F,other,59,27.11864406779661
2017-06-01,G,credit_card,39,30.76923076923077
2017-06-01,G,debt_consolidation,224,29.910714285714285
2017-06-01,G,other,39,17.94871794871795
2017-07-01,A,car,127,2.3622047244094486
2017-07-01,A,credit_card,1678,2.0858164481525625
2017-07-01,A,debt_consolidation,3312,2.3852657004830915
2017-07-01,A,home_improvement,762,3.0183727034120733
2017-07-01,A,major_purchase,210,1.9047619047619049
2017-07-01,A,medical,126,3.968253968253968
2017-07-01,A,moving,57,8.771929824561402
2017-07-01,A,other,376,2.127659574468085
2017-07-01,A,small_business,50,6.0
2017-07-01,A,vacation,93,4.301075268817205
2017-07-01,B,car,132,3.787878787878788
2017-07-01,B,credit_card,2761,4.925751539297356
2017-07-01,B,debt_consolidation,6269,5.614930610942734
2017-07-01,B,home_improvement,864,4.74537037037037
2017-07-01,B,house,37,8.108108108108109
2017-07-01,B,major_purchase,279,3.942652329749104
2017-07-01,B,medical,174,4.597701149425287
2017-07-01,B,moving,91,5.4945054945054945
2017-07-01,B,other,677,5.612998522895126
2017-07-01,B,small_business,98,6.122448979591836
2017-07-01,B,vacation,143,7.6923076923076925
2017-07-01,C,car,131,7.633587786259542
2017-07-01,C,credit_card,2516,10.77106518282989
2017-07-01,C,debt_consolidation,8206,9.980502071654888
2017-07-01,C,home_improvement,999,8.208208208208207
2017-07-01,C,house,56,1.7857142857142856
2017-07-01,C,major_purchase,311,9.646302250803858
2017-07-01,C,medical,185,8.64864864864865
2017-07-01,C,moving,126,9.523809523809524
2017-07-01,C,other,998,11.022044088176353
2017-07-01,C,small_business,108,17.59259259259259
2017-07-01,C,vacation,143,10.48951048951049
2017-07-01,D,car,57,17.543859649122805
2017-07-01,D,credit_card,635,16.062992125984252
2017-07-01,D,debt_consolidation,2687,17.045031633792334
2017-07-01,D,home_improvement,315,17.77777777777778
2017-07-01,D,house,35,14.285714285714285
2017-07-01,D,major_purchase,109,16.51376146788991
2017-07-01,D,medical,71,15.492957746478872
2017-07-01,D,moving,61,9.836065573770492
2017-07-01,D,other,409,15.158924205378973
2017-07-01,D,small_business,45,17.77777777777778
2017-07-01,D,vacation,48,14.583333333333334
2017-07-01,E,credit_card,173,20.23121387283237
2017-07-01,E,debt_consolidation,1065,21.220657276995304
2017-07-01,E,home_improvement,136,23.52941176470588
2017-07-01,E,major_purchase,54,20.37037037037037
2017-07-01,E,other,187,15.508021390374333
2017-07-01,E,small_business,31,25.806451612903224
2017-07-01,F,credit_card,54,27.77777777777778
2017-07-01,F,debt_consolidation,302,26.158940397350992
2017-07-01,F,home_improvement,48,29.166666666666668
2017-07-01,F,other,58,24.137931034482758
2017-07-01,G,credit_card,39,46.15384615384615
2017-07-01,G,debt_consolidation,358,33.798882681564244
2017-07-01,G,home_improvement,39,38.46153846153847
2017-07-01,G,other,65,30.76923076923077
2017-08-01,A,car,151,1.9867549668874174
2017-08-01,A,credit_card,1900,1.9473684210526316
2017-08-01,A,debt_consolidation,3673,1.8785733732643615
2017-08-01,A,home_improvement,815,2.208588957055215
2017-08-01,A,major_purchase,237,1.6877637130801686
2017-08-01,A,medical,115,6.956521739130435
2017-08-01,A,moving,55,0.0
2017-08-01,A,other,453,1.545253863134658
2017-08-01,A,small_business,77,2.5974025974025974
2017-08-01,A,vacation,97,1.0309278350515463
2017-08-01,B,car,177,2.824858757062147
2017-08-01,B,credit_card,3073,5.174096973641393
2017-08-01,B,debt_consolidation,7324,5.243036592026215
2017-08-01,B,home_improvement,1009,4.955401387512389
2017-08-01,B,house,60,5.0
2017-08-01,B,major_purchase,321,6.230529595015576
2017-08-01,B,medical,218,2.293577981651376
2017-08-01,B,moving,106,9.433962264150944
2017-08-01,B,other,816,5.147058823529411
2017-08-01,B,small_business,88,7.954545454545454
2017-08-01,B,vacation,144,5.555555555555555
2017-08-01,C,car,179,7.82122905027933
2017-08-01,C,credit_card,2655,7.871939736346516
2017-08-01,C,debt_consolidation,8854,9.28393946238988
2017-08-01,C,home_improvement,1052,9.125475285171103
2017-08-01,C,house,53,5.660377358490567
2017-08-01,C,major_purchase,359,8.913649025069638
2017-08-01,C,medical,229,17.03056768558952
2017-08-01,C,moving,136,15.441176470588236
2017-08-01,C,other,1039,8.75842155919153
2017-08-01,C,small_business,165,14.545454545454545
2017-08-01,C,vacation,162,6.172839506172839
2017-08-01,D,car,55,14.545454545454545
2017-08-01,D,credit_card,709,14.245416078984485
2017-08-01,D,debt_consolidation,2962,15.530047265361244
2017-08-01,D,home_improvement,330,12.121212121212121
2017-08-01,D,house,35,11.428571428571429
2017-08-01,D,major_purchase,147,15.646258503401361
2017-08-01,D,medical,78,19.230769230769234
2017-08-01,D,moving,51,17.647058823529413
2017-08-01,D,other,511,13.111545988258316
2017-08-01,D,small_business,78,15.384615384615385
2017-08-01,D,vacation,39,7.6923076923076925
2017-08-01,E,credit_card,185,26.486486486486488
2017-08-01,E,debt_consolidation,1120,20.17857142857143
2017-08-01,E,home_improvement,126,19.047619047619047
2017-08-01,E,major_purchase,58,17.24137931034483
2017-08-01,E,medical,36,16.666666666666664
2017-08-01,E,other,233,22.746781115879827
2017-08-01,E,small_business,33,15.151515151515152
2017-08-01,F,credit_card,43,16.27906976744186
2017-08-01,F,debt_consolidation,238,23.949579831932773
2017-08-01,F,home_improvement,42,26.190476190476193
2017-08-01,F,other,73,15.068493150684931
2017-08-01,G,credit_card,32,31.25
2017-08-01,G,debt_consolidation,255,27.058823529411764
2017-08-01,G,other,55,30.909090909090907
2017-09-01,A,car,119,1.680672268907563
2017-09-01,A,credit_card,1314,2.207001522070015
2017-09-01,A,debt_consolidation,3146,2.3839796567069294
2017-09-01,A,home_improvement,769,1.6905071521456438
2017-09-01,A,house,51,1.9607843137254901
2017-09-01,A,major_purchase,207,1.4492753623188406
2017-09-01,A,medical,121,2.479338842975207
2017-09-01,A,moving,56,5.357142857142857
2017-09-01,A,other,464,3.8793103448275863
2017-09-01,A,small_business,61,3.278688524590164
2017-09-01,A,vacation,63,0.0
2017-09-01,B,car,121,2.479338842975207
2017-09-01,B,credit_card,2529,3.6773428232502967
2017-09-01,B,debt_consolidation,6140,4.755700325732899
2017-09-01,B,home_improvement,978,4.703476482617587
2017-09-01,B,house,58,1.7241379310344827
2017-09-01,B,major_purchase,265,6.415094339622642
2017-09-01,B,medical,172,8.720930232558139
2017-09-01,B,moving,87,6.896551724137931
2017-09-01,B,other,780,6.0256410256410255
2017-09-01,B,small_business,116,6.0344827586206895
2017-09-01,B,vacation,96,9.375
2017-09-01,C,car,138,8.695652173913043
2017-09-01,C,credit_card,2464,8.806818181818182
2017-09-01,C,debt_consolidation,8010,8.901373283395756
2017-09-01,C,home_improvement,906,7.39514348785872
2017-09-01,C,house,92,10.869565217391305
2017-09-01,C,major_purchase,321,9.657320872274143
2017-09-01,C,medical,218,6.422018348623854
2017-09-01,C,moving,110,10.909090909090908
2017-09-01,C,other,968,8.057851239669422
2017-09-01,C,small_business,138,10.869565217391305
2017-09-01,C,vacation,90,4.444444444444445
2017-09-01,D,car,53,3.7735849056603774
2017-09-01,D,credit_card,770,14.155844155844155
2017-09-01,D,debt_consolidation,3227,14.130771614502635
2017-09-01,D,home_improvement,330,13.636363636363635
2017-09-01,D,house,44,25.0
2017-09-01,D,major_purchase,120,15.0
2017-09-01,D,medical,91,19.78021978021978
2017-09-01,D,moving,46,19.565217391304348
2017-09-01,D,other,477,12.368972746331238
2017-09-01,D,small_business,67,17.91044776119403
2017-09-01,E,credit_card,221,13.122171945701359
2017-09-01,E,debt_consolidation,1217,20.37797863599014
2017-09-01,E,home_improvement,115,20.0
2017-09-01,E,major_purchase,53,20.754716981132077
2017-09-01,E,other,183,14.207650273224044
2017-09-01,E,small_business,31,22.58064516129032
2017-09-01,F,credit_card,66,28.78787878787879
2017-09-01,F,debt_consolidation,390,22.564102564102566
2017-09-01,F,home_improvement,35,25.71428571428571
2017-09-01,F,other,59,37.28813559322034
2017-09-01,G,credit_card,72,29.166666666666668
2017-09-01,G,debt_consolidation,508,29.527559055118108
2017-09-01,G,home_improvement,41,26.82926829268293
2017-09-01,G,other,59,35.59322033898305
2017-10-01,A,car,123,1.6260162601626018
2017-10-01,A,credit_card,1802,1.7203107658157604
2017-10-01,A,debt_consolidation,3454,1.563404748118124
2017-10-01,A,home_improvement,812,1.9704433497536946
2017-10-01,A,house,102,1.9607843137254901
2017-10-01,A,major_purchase,240,2.9166666666666665
2017-10-01,A,medical,140,5.0
2017-10-01,A,moving,50,4.0
2017-10-01,A,other,653,2.1439509954058193
2017-10-01,A,small_business,80,3.75
2017-10-01,A,vacation,54,7.4074074074074066
2017-10-01,B,car,127,3.937007874015748
2017-10-01,B,credit_card,2627,3.425961172440046
2017-10-01,B,debt_consolidation,6131,4.338607078779971
2017-10-01,B,home_improvement,1017,4.523107177974435
2017-10-01,B,house,118,5.084745762711865
2017-10-01,B,major_purchase,291,7.216494845360824
2017-10-01,B,medical,193,3.6269430051813467
2017-10-01,B,moving,69,7.246376811594203
2017-10-01,B,other,1013,4.343534057255676
2017-10-01,B,small_business,137,11.678832116788321
2017-10-01,B,vacation,78,3.8461538461538463
2017-10-01,C,car,114,8.771929824561402
2017-10-01,C,credit_card,2058,6.802721088435375
2017-10-01,C,debt_consolidation,6065,7.600989282769992
2017-10-01,C,home_improvement,722,9.833795013850416
2017-10-01,C,house,105,4.761904761904762
2017-10-01,C,major_purchase,203,9.35960591133005
2017-10-01,C,medical,155,6.451612903225806
2017-10-01,C,moving,93,13.978494623655912
2017-10-01,C,other,866,7.736720554272518
2017-10-01,C,small_business,104,9.615384615384617
2017-10-01,C,vacation,72,9.722222222222223
2017-10-01,D,car,76,11.842105263157894
2017-10-01,D,credit_card,881,11.01021566401816
2017-10-01,D,debt_consolidation,3405,10.983847283406755
2017-10-01,D,home_improvement,320,10.0
2017-10-01,D,house,54,7.4074074074074066
2017-10-01,D,major_purchase,129,17.05426356589147
2017-10-01,D,medical,114,14.912280701754385
2017-10-01,D,moving,54,12.962962962962962
2017-10-01,D,other,552,13.405797101449277
2017-10-01,D,small_business,67,14.925373134328357
2017-10-01,D,vacation,50,12.0
2017-10-01,E,credit_card,207,22.705314009661837
2017-10-01,E,debt_consolidation,1117,17.278424350940018
2017-10-01,E,home_improvement,92,16.304347826086957
2017-10-01,E,major_purchase,43,18.6046511627907
2017-10-01,E,other,167,17.365269461077844
2017-10-01,E,small_business,33,30.303030303030305
2017-10-01,F,credit_card,44,18.181818181818183
2017-10-01,F,debt_consolidation,368,22.82608695652174
2017-10-01,F,home_improvement,32,28.125
2017-10-01,F,other,50,18.0
2017-10-01,G,debt_consolidation,187,31.016042780748666
2017-11-01,A,car,136,4.411764705882353
2017-11-01,A,credit_card,2497,1.682018422106528
2017-11-01,A,debt_consolidation,3990,2.0050125313283207
2017-11-01,A,home_improvement,858,1.3986013986013985
2017-11-01,A,house,134,2.9850746268656714
2017-11-01,A,major_purchase,263,2.6615969581749046
2017-11-01,A,medical,145,5.517241379310345
2017-11-01,A,moving,66,1.5151515151515151
2017-11-01,A,other,807,2.1065675340768277
2017-11-01,A,small_business,109,6.422018348623854
2017-11-01,A,vacation,73,2.73972602739726
2017-11-01,B,car,163,4.294478527607362
2017-11-01,B,credit_card,3209,3.2097226550327207
2017-11-01,B,debt_consolidation,6693,3.585835948005379
2017-11-01,B,home_improvement,1052,4.562737642585551
2017-11-01,B,house,160,6.875000000000001
2017-11-01,B,major_purchase,320,8.75
2017-11-01,B,medical,229,5.676855895196507
2017-11-01,B,moving,97,6.185567010309279
2017-11-01,B,other,1151,4.8653344917463075
2017-11-01,B,small_business,161,6.832298136645963
2017-11-01,B,vacation,92,2.1739130434782608
2017-11-01,C,car,118,3.389830508474576
2017-11-01,C,credit_card,2374,5.8972198820556025
2017-11-01,C,debt_consolidation,6329,6.493916890504028
2017-11-01,C,home_improvement,778,6.426735218508997
2017-11-01,C,house,128,7.03125
2017-11-01,C,major_purchase,281,5.6939501779359425
2017-11-01,C,medical,160,8.75
2017-11-01,C,moving,98,6.122448979591836
2017-11-01,C,other,1034,8.027079303675048
2017-11-01,C,small_business,137,15.328467153284672
2017-11-01,C,vacation,86,10.465116279069768
2017-11-01,D,car,53,11.320754716981133
2017-11-01,D,credit_card,964,9.12863070539419
2017-11-01,D,debt_consolidation,3690,11.219512195121952
2017-11-01,D,home_improvement,369,11.11111111111111
2017-11-01,D,house,79,11.39240506329114
2017-11-01,D,major_purchase,165,13.333333333333334
2017-11-01,D,medical,113,14.15929203539823
2017-11-01,D,moving,44,15.909090909090908
2017-11-01,D,other,573,9.947643979057592
2017-11-01,D,small_business,85,17.647058823529413
2017-11-01,D,vacation,42,14.285714285714285
2017-11-01,E,credit_card,195,12.82051282051282
2017-11-01,E,debt_consolidation,1079,15.106580166821132
2017-11-01,E,home_improvement,67,20.8955223880597
2017-11-01,E,major_purchase,36,11.11111111111111
2017-11-01,E,other,176,19.318181818181817
2017-11-01,F,credit_card,52,17.307692307692307
2017-11-01,F,debt_consolidation,289,20.415224913494807
2017-11-01,G,debt_consolidation,108,22.22222222222222
2017-12-01,A,car,116,0.8620689655172413
2017-12-01,A,credit_card,2444,1.104746317512275
2017-12-01,A,debt_consolidation,3596,1.8631813125695216
2017-12-01,A,home_improvement,676,1.4792899408284024
2017-12-01,A,house,129,1.550387596899225
2017-12-01,A,major_purchase,311,1.929260450160772
2017-12-01,A,medical,161,0.6211180124223602
2017-12-01,A,moving,58,1.7241379310344827
2017-12-01,A,other,869,2.6467203682393556
2017-12-01,A,small_business,100,1.0
2017-12-01,A,vacation,65,0.0
2017-12-01,B,car,143,4.895104895104895
2017-12-01,B,credit_card,2755,3.012704174228675
2017-12-01,B,debt_consolidation,5794,3.538142906454953
2017-12-01,B,home_improvement,853,3.8686987104337636
2017-12-01,B,house,153,6.535947712418301
